plocha_m2,skola_m,park_m,mhd_m,lekarna_m,supermarket_m,dispozice_skore,velke_mesto,mhd_dostupnost,cenove_pasmo,mesto_Brno,mesto_Olomouc,mesto_Ostrava,mesto_Plzeň,mesto_Praha,mesto_Praha 1,mesto_Praha 10,mesto_Praha 2,mesto_Praha 3,mesto_Praha 4,mesto_Praha 5,mesto_Praha 6,mesto_Praha 7,mesto_Praha 8,mesto_Praha 9,mesto_ostatni
0.13580246913580246,0.027302249128011866,0.2051261481689463,0.047587002499519325,0.018087596790652076,0.06430128602572052,0.33333333333333337,1.0,0.09909909909909911,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.06481481481481481,0.21484985767550013,0.03263005896273716,0.04965391270909441,0.13035474899457775,0.11084221684433689,0.0,1.0,0.1041041041041041,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1450617283950617,0.049412660866776245,0.16152581123901974,0.09825033647375506,0.03741571460013206,0.03436068721374428,0.33333333333333337,1.0,0.20520520520520522,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0925925925925926,0.16192919857274585,0.13392964582247005,0.10046144972120748,0.12385201784749597,0.03348066961339227,0.33333333333333337,1.0,0.2092092092092092,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.11728395061728396,0.08591588822515334,0.058160523043600344,0.08354162661026726,0.12645311030632866,0.06748134962699254,0.33333333333333337,1.0,0.17417417417417416,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.06481481481481481,0.07048069598685001,0.048112791303999036,0.05715247067871564,0.1336961523840013,0.027020540410808213,0.0,1.0,0.11911911911911913,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.19135802469135804,0.12145692178166217,0.11798564036741407,0.21673716592962897,0.17991556453710558,0.2103042060841217,0.6666666666666666,0.0,0.45145145145145155,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.040123456790123455,0.3361664595277232,0.07787493482010349,0.028215727744664493,0.4012485243802397,0.3427668553371068,0.0,0.0,0.05905905905905907,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.16049382716049382,0.06007697550414946,0.12368136055513217,0.07945587387040955,0.04141739530602854,0.09258185163703274,0.33333333333333337,1.0,0.1661661661661662,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.10493827160493828,0.5735276430260995,0.08876499137619831,0.07690828686791003,0.5826647191820564,0.5296305926118522,0.0,0.0,0.1601601601601602,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.10185185185185185,0.22070320330353205,0.0784565400505395,0.11142088059988466,0.052742151703715566,0.059961199223984483,0.33333333333333337,1.0,0.23223223223223227,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.06172839506172839,0.08316962674898769,0.035317476234406966,0.04907710055758509,0.015166369875347648,0.02718054361087222,0.0,0.0,0.1021021021021021,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.13580246913580246,0.13396544120594955,0.0906100838313746,0.15713324360699868,0.1301746733628124,0.057901158023160475,0.33333333333333337,1.0,0.3273273273273274,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.12962962962962965,0.002906627109810367,0.18649472544222057,0.10709478946356471,0.1845575141559455,0.12432248644972901,0.33333333333333337,1.0,0.22322322322322324,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.43209876543209874,0.06019724972938299,0.09377882956961213,0.04402999423187849,0.045979311310750524,0.007580151603032061,0.9999999999999999,1.0,0.0920920920920921,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.08024691358024691,0.05159764262518542,0.08096345914724641,0.057104402999423196,0.035014706176594176,0.024060481209624195,0.33333333333333337,1.0,0.11911911911911913,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.06172839506172839,0.27637012388245197,0.08551602422686616,0.11853489713516634,0.047419916364873256,0.051321026420528416,0.33333333333333337,1.0,0.24724724724724725,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.0925925925925926,0.29940263801467343,0.14122979423208057,0.13622380311478566,0.09439964785209788,0.2084441688833777,0.33333333333333337,1.0,0.2842842842842843,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.16666666666666669,0.029487230886421037,0.0684489190164855,0.08729090559507788,0.05046119370135458,0.001960039200784016,0.33333333333333337,0.0,0.18218218218218218,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.09876543209876541,0.27406486789880924,0.011471661786530828,0.04374158815612383,0.1282338582204526,0.051101022020440416,0.33333333333333337,0.0,0.09109109109109109,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.05246913580246913,0.11722727819428297,0.06832858689984357,0.09474139588540667,0.063046479521399,0.0616612332246645,0.0,1.0,0.19719719719719722,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.11419753086419752,0.08443250611393978,0.06307408447314589,0.07181311286291098,0.013985874067108186,0.018440368807376147,0.0,1.0,0.15015015015015015,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0925925925925926,0.16102714188349437,0.3970358188600538,0.0323976158431071,0.07391104263790793,0.0619212384247685,0.0,0.0,0.06806806806806807,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.10185185185185185,0.014853866816341257,0.044562993863062055,0.015093251297827345,0.06608775685788032,0.05974119482389649,0.33333333333333337,0.0,0.03203203203203204,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.027777777777777776,0.4551377139878924,0.2956560105892263,0.0764276100749856,0.42693931451209516,0.37280745614912303,0.0,1.0,0.15915915915915918,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.21296296296296297,0.3161608467305456,0.08820344149853597,0.06378581042107288,0.05794433662138099,0.04516090321806437,0.6666666666666666,1.0,0.13313313313313316,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.12037037037037036,0.04983362065509361,0.19036540852753603,0.052345702749471264,0.041177294463674755,0.039100782015640316,0.33333333333333337,1.0,0.10910910910910912,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.15123456790123457,0.12574670248165817,0.08367093177168987,0.048692559123245535,0.047860101242521866,0.0886617732354647,0.33333333333333337,0.0,0.1021021021021021,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.11111111111111109,0.07228480936535299,0.14959287633869484,0.10142280330705636,0.023910042217731447,0.09218184363687273,0.33333333333333337,1.0,0.21121121121121122,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.154320987654321,0.13252215050314717,0.04867434118166139,0.052826379542395704,0.047099781908401535,0.03304066081321627,0.6666666666666666,1.0,0.11011011011011011,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.24691358024691357,0.20590947359980752,0.4102121856323453,0.02105364353009037,0.10584445467096182,0.06288125762515251,0.6666666666666666,1.0,0.04404404404404405,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.10802469135802469,0.04873110692378623,0.0327905017849264,0.05200922899442416,0.06574761399787911,0.015100302006040121,0.33333333333333337,1.0,0.10910910910910912,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.13580246913580246,0.0681553942990017,0.0716377201074967,0.037396654489521244,0.02979251285539927,0.014360287205744117,0.33333333333333337,1.0,0.07807807807807808,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.09567901234567901,0.28474922824038806,0.06606233203642052,0.11661218996346859,0.062486244222573484,0.05252105042100842,0.33333333333333337,1.0,0.24324324324324326,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.14814814814814814,0.13775407930080583,0.08613774016284947,0.12694674101134398,0.20938794293603313,0.05296105922118442,0.33333333333333337,0.0,0.2642642642642643,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.033950617283950615,0.07052078739526119,0.01273514901127111,0.07902326475677755,0.04151743732367595,0.029300586011720236,0.0,1.0,0.1651651651651652,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1388888888888889,0.11051196728541074,0.024688139264369663,0.0771966929436647,0.029012185117749455,0.009240184803696075,0.33333333333333337,1.0,0.16116116116116116,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0925925925925926,0.2045463657138275,0.2410653403393366,0.11113247452412998,0.22553472458432544,0.050681013620272414,0.33333333333333337,1.0,0.23123123123123127,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.05246913580246913,0.04953293509200978,0.06907063495246882,0.17140934435685448,0.08127413513675745,0.06914138282765656,0.0,1.0,0.3573573573573574,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.15123456790123457,0.04616525678547087,0.13005896273715456,0.024754854835608537,0.020168470757718243,0.01638032760655213,0.6666666666666666,0.0,0.05205205205205206,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.08333333333333333,0.03712464418875035,0.054791223777626255,0.08392616804460681,0.04331819364132936,0.024080481609632193,0.0,1.0,0.17517517517517517,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.15740740740740738,0.6419235857755683,0.0014840961052504913,0.0036531436262257264,0.8173432841793553,0.011680233604672095,0.33333333333333337,0.0,0.008008008008008008,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.11728395061728396,0.09345307300645471,0.25833299907745383,0.05638338781003654,0.04549910962604294,0.014420288405768117,0.33333333333333337,1.0,0.11811811811811812,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.10802469135802469,0.15178607224471796,0.13218483013116203,0.0697462026533359,0.21531043038075995,0.058861177223544475,0.33333333333333337,1.0,0.14514514514514515,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.16666666666666669,0.016858437236900132,0.026473065661224985,0.09079984618342626,0.0348746473518878,0.028180563611272226,0.6666666666666666,1.0,0.1891891891891892,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.10493827160493828,0.025297678707452993,0.03999037343066865,0.07666794847144781,0.08907741251325559,0.017100342006840137,0.33333333333333337,1.0,0.1601601601601602,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.10493827160493828,0.1080864370765345,0.07811559905338736,0.10622957123630074,0.07128994177554573,0.07004140082801656,0.33333333333333337,0.0,0.22122122122122123,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.4012345679012346,0.4205789199374574,0.06307408447314589,0.12728321476639112,0.38488165029312316,0.1499029980599612,0.9999999999999999,1.0,0.26526526526526534,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.16666666666666669,0.031411618490157556,0.06287353094540933,0.058258027302441846,0.03037275655775426,0.03294065881317627,0.6666666666666666,0.0,0.12112112112112113,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1388888888888889,0.37862326103516014,0.012093377722514138,0.11449721207460105,0.2219532203525481,0.0749014980299606,0.33333333333333337,1.0,0.23923923923923926,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.08333333333333333,0.05700998276069438,0.08471381011591994,0.09281868871370892,0.05250205086136178,0.013100262005240105,0.0,1.0,0.19319319319319322,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.1882716049382716,0.2910034879525317,0.02510930167261642,0.06835223995385503,0.18567798475359654,0.18188363767275348,0.33333333333333337,1.0,0.14314314314314314,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.23148148148148145,0.13218137353165216,0.06397657534796038,0.06070947894635648,0.18259669061005626,0.03098061961239225,0.6666666666666666,1.0,0.12712712712712715,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.11419753086419752,0.03898889467987011,0.139284425013036,0.08229186694866374,0.0676884291402389,0.03074061481229625,0.33333333333333337,1.0,0.17117117117117117,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.17592592592592593,0.18422002164936052,0.04321928522722715,0.11569890405691215,0.020788731267132196,0.07958159163183263,0.6666666666666666,1.0,0.24124124124124124,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.17592592592592593,0.22060297478250412,0.3189803858649874,0.04465487406268026,0.12793373216751036,0.15040300806016124,0.33333333333333337,0.0,0.09309309309309309,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.07098765432098765,0.23457483061379944,0.03621996710922146,0.0181215150932513,0.10068228656035537,0.05552111042220845,0.0,1.0,0.03803803803803804,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.12654320987654322,0.10632241510644266,0.054149452488869286,0.09868294558738705,0.05732407611196704,0.052721054421088424,0.6666666666666666,0.0,0.20620620620620622,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.13580246913580246,0.10632241510644266,0.054149452488869286,0.09868294558738705,0.05732407611196704,0.052721054421088424,0.6666666666666666,0.0,0.20620620620620622,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.09876543209876541,0.03568135348594796,0.033472383779230674,0.07296673716592963,0.07134996698613419,0.04534090681813637,0.0,1.0,0.15215215215215216,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.37037037037037035,0.20198051557551217,0.10703541775299828,0.13569505864256878,0.5043718361711919,0.20854417088341767,0.9999999999999999,0.0,0.2832832832832833,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.15123456790123457,0.1940825081185102,0.060747663551401876,0.05143241684291483,0.04705976510134258,0.04656093121862438,0.33333333333333337,0.0,0.10710710710710711,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.07716049382716049,0.5469069478410776,0.03736312221731981,0.07234185733512788,0.09321915204385843,0.37154743094861903,0.0,0.0,0.15115115115115116,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.40432098765432095,0.08886260674337489,0.10745658016124505,0.028552201499711598,0.0746313451649693,0.0057601152023040465,0.6666666666666666,1.0,0.060060060060060066,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.1882716049382716,0.08106482780740086,0.0041314026713729895,0.06969813497404347,0.07329078212849398,0.021760435208704177,0.6666666666666666,1.0,0.14514514514514515,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1450617283950617,0.1745980836306779,0.58866471461233,0.17703326283407042,0.1599071610076232,0.011900238004760097,0.6666666666666666,0.0,0.3693693693693694,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.12037037037037036,0.15771960068957222,0.030403914804861418,0.005143241684291483,0.06232617699433764,0.06618132362647253,0.33333333333333337,0.0,0.011011011011011013,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.046296296296296294,0.09822395060738483,0.14877060687497495,0.04071332436069987,0.009644050501210508,0.002740054801096022,0.0,1.0,0.08508508508508508,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.08024691358024691,0.14184340295874592,0.13723877903012316,0.009180926744856759,0.04269793313191541,0.023040460809216186,0.0,1.0,0.01901901901901902,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.17592592592592593,0.07162330112656856,0.10320484537323012,0.03989617381272832,0.06370675683787191,0.004200084001680034,0.33333333333333337,1.0,0.08308308308308308,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.39814814814814814,0.04155474481818546,0.08826360755685693,0.16078638723322441,0.11048640428980172,0.021440428808576172,0.9999999999999999,1.0,0.3353353353353354,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.09876543209876541,0.13731307380828287,0.057518751754843375,0.10920976735243224,0.06228616018727866,0.07010140202804056,0.33333333333333337,0.0,0.22722722722722724,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1388888888888889,0.16547728821713506,0.09369860815851752,0.1322341857335128,0.1852578082794774,0.10420208404168084,0.33333333333333337,1.0,0.27527527527527534,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.16666666666666669,0.06063825522190593,0.07673177971200514,0.054028071524706796,0.06370675683787191,0.014600292005840117,0.33333333333333337,1.0,0.11311311311311312,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15740740740740738,0.17884777292226275,0.061610043720669055,0.037781195923860804,0.062166109766101776,0.025700514010280204,0.33333333333333337,1.0,0.07907907907907909,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.16975308641975306,0.14751633724892754,0.0760298423649272,0.18905018265718135,0.11080653874627344,0.05644112882257646,0.6666666666666666,1.0,0.39439439439439444,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.05864197530864197,0.07715591548731106,0.029080261521800176,0.10103826187271679,0.2248144220572641,0.05644112882257646,0.0,1.0,0.21121121121121122,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.09876543209876541,0.19761055205869382,0.07887770245878627,0.07902326475677755,0.07913323595910284,0.029920598411968237,0.33333333333333337,0.0,0.1651651651651652,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.20370370370370372,0.11873070600970212,0.07594962095383258,0.10584502980196117,0.07241041237319676,0.0641212824256485,0.6666666666666666,0.0,0.22122122122122123,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.2006172839506173,0.20003608226757003,0.05445028278047412,0.10863295520092292,0.11828968166629986,0.08230164603292066,0.6666666666666666,1.0,0.22622622622622623,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.16666666666666669,0.5671130176803111,0.5308250772131082,0.4662084214574121,0.4616538946357471,0.630552611052221,0.33333333333333337,0.0,0.9709709709709711,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.29012345679012347,0.028404762859319248,0.04662869519874855,0.04407806191117093,0.08107405110146262,0.08276165523310466,0.9999999999999999,0.0,0.0920920920920921,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1882716049382716,0.03391733151585615,0.05533271830251495,0.12819650067294755,0.03157326076952321,0.08074161483229665,0.33333333333333337,0.0,0.26726726726726735,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.05246913580246913,0.12021408812091568,0.055031888010910114,0.07637954239569314,0.09956181596270434,0.0028800576011520232,0.0,1.0,0.15915915915915918,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11111111111111109,0.007958144569618731,0.059022903212867524,0.08118631032493752,0.03399427759659057,0.01744034880697614,0.33333333333333337,1.0,0.1691691691691692,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.15123456790123457,0.06392575071162249,0.0722193253379327,0.062487983080176904,0.042377798675443695,0.031060621212424252,0.6666666666666666,1.0,0.13013013013013014,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.043209876543209874,0.14751633724892754,0.14578235931170033,0.051768890597961935,0.1457212029052202,0.05052101042020841,0.0,1.0,0.10810810810810811,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.09876543209876541,0.09231046786673615,0.10958244755525251,0.028407998461834266,0.04772004241781549,0.02096041920838417,0.0,1.0,0.05905905905905907,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.07407407407407407,0.05418353846770637,0.16748225101279535,0.15333589694289565,0.1142679925568739,0.11704234084681693,0.33333333333333337,1.0,0.3193193193193194,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.20370370370370372,0.05690975423966644,0.03425454253740323,0.06109402038069603,0.021449008583605114,0.028520570411408225,0.33333333333333337,1.0,0.12712712712712715,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.154320987654321,0.09551778053963034,0.01903252978219887,0.11372812920592196,0.04723984073310791,0.024640492809856196,0.33333333333333337,1.0,0.23723723723723725,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.2839506172839506,0.002906627109810367,0.18649472544222057,0.10709478946356471,0.1845575141559455,0.12432248644972901,0.6666666666666666,1.0,0.22322322322322324,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.06481481481481481,0.04079300805837309,0.09183346035056757,0.033647375504710635,0.043658336501330566,0.0053001060021200435,0.0,1.0,0.07007007007007006,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.18518518518518517,0.16599847652648037,0.11888813124222856,0.07623533935781582,0.033934252386002124,0.07044140882817657,0.6666666666666666,1.0,0.15915915915915918,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.33641975308641975,0.026299963917732427,0.14052785688500263,0.08661795808498367,0.05120150463194542,0.0365407308146163,0.9999999999999999,1.0,0.18118118118118118,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.15123456790123457,0.01659784308222748,0.06281336488708837,0.0640261488175351,0.17225234598531386,0.07026140522810456,0.33333333333333337,1.0,0.13313313313313316,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.3796296296296296,0.02517740448221946,0.08910593237335046,0.015477792732166894,0.011704916064747195,0.08230164603292066,0.9999999999999999,1.0,0.03303303303303304,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.5833333333333333,0.054804955298079626,0.10611287152541014,0.08219573159007884,0.12441225314632147,0.057341146822936465,0.9999999999999999,1.0,0.17117117117117117,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.04938271604938271,0.04259712143687608,0.07157755404917573,0.06777542780234572,0.07369095019908362,0.03784075681513631,0.0,1.0,0.14114114114114112,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.38271604938271603,0.03979072284809365,0.15833701014800852,0.05691213228225342,0.04505892474839433,0.027300546010920218,0.9999999999999999,1.0,0.11911911911911913,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.3271604938271605,0.070139919015355,0.11630099073442704,0.06344933666602577,0.010784529502391005,0.012880257605152105,0.6666666666666666,1.0,0.13213213213213215,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.15123456790123457,0.03766587820230125,0.09634591472464002,0.04503941549701981,0.03369415154364834,0.022200444008880178,0.33333333333333337,1.0,0.0940940940940941,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.8364197530864197,0.062001363107885975,0.09091091412297944,0.04749086714093444,0.05022109285900079,0.014960299205984122,0.9999999999999999,1.0,0.09909909909909911,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.4104938271604938,0.06645150944152667,0.1211142754001043,0.06989040569121323,0.012165109345925289,0.010020200404008082,0.9999999999999999,1.0,0.14614614614614616,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.3302469135802469,0.06434671049993985,0.08942681801772893,0.052345702749471264,0.09411953020268514,0.031420628412568256,0.9999999999999999,1.0,0.10910910910910912,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.6172839506172839,0.07671490999478811,0.08218683566643939,0.021486252643722364,0.0874567318273675,0.02706054121082422,0.9999999999999999,1.0,0.04504504504504505,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.06172839506172839,0.09094735998075612,0.05950423167943525,0.15160546048836765,0.06912903419436164,0.01904038080761615,0.0,1.0,0.31631631631631635,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.12654320987654322,0.1830373251012308,0.15057558862460393,0.14915400884445304,0.07022949638848318,0.0625212504250085,0.33333333333333337,1.0,0.31131131131131135,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2993827160493827,0.027663071803712466,0.0799807468613373,0.0219669294366468,0.04107725244602734,0.001960039200784016,0.33333333333333337,1.0,0.04604604604604605,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.2006172839506173,0.02251132582287616,0.13475191528618993,0.07705248990578735,0.009764100922387402,0.020540410808216163,0.33333333333333337,1.0,0.16116116116116116,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.2623456790123457,0.027663071803712466,0.0799807468613373,0.0219669294366468,0.04107725244602734,0.001960039200784016,0.33333333333333337,1.0,0.04604604604604605,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.40432098765432095,0.08607625385879805,0.1058120412338053,0.0385502787925399,0.07539166449908963,0.010660213204264087,0.6666666666666666,1.0,0.08108108108108109,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.25,0.06645150944152667,0.1211142754001043,0.06989040569121323,0.012165109345925289,0.010020200404008082,0.6666666666666666,1.0,0.14614614614614616,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.5586419753086419,0.034478611233612635,0.10194135814848984,0.07306287252451453,0.025150563236559356,0.011920238404768097,0.9999999999999999,1.0,0.15215215215215216,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.19135802469135804,0.06969891352283206,0.09877261241025231,0.024610651797731208,0.01840773124712379,0.03466069321386428,0.33333333333333337,1.0,0.05105105105105105,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.11728395061728396,0.04189552178968047,0.04107336248044603,0.08882907133243607,0.055003101302547076,0.060461209224184485,0.33333333333333337,1.0,0.1851851851851852,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.15740740740740738,0.0714027983803071,0.052986242027997274,0.09531820803691599,0.05494307609195863,0.03894077881557632,0.33333333333333337,1.0,0.19919919919919923,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.45987654320987653,0.0665717836667602,0.06724559785006619,0.06815996923668526,0.03903639528602013,0.043720874417488356,0.6666666666666666,1.0,0.14214214214214213,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.07716049382716049,0.1319408250811851,0.5352773655288597,0.12079407806191118,0.24348226255027114,0.5153703074061481,0.0,0.0,0.2522522522522523,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.10802469135802469,0.1581004690694784,0.05888251574345193,0.1348298404153048,0.14125932891814563,0.0860017200344007,0.33333333333333337,0.0,0.2812812812812813,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.10185185185185185,0.2842079942268372,0.049376278528739326,0.04119400115362431,0.041317353288381126,0.036840736814736305,0.33333333333333337,1.0,0.08608608608608609,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15123456790123457,0.0448622860121076,0.26230395892663755,0.10262449528936744,0.03397426919306109,0.025920518410368205,0.33333333333333337,1.0,0.21421421421421422,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.08333333333333333,0.3298119712945516,0.04640808631823834,0.13180157661988082,0.14338021969227077,0.04566091321826437,0.0,1.0,0.27527527527527534,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.20370370370370372,0.17239305616806316,0.1877782680197345,0.13434916362238034,0.10532423617919527,0.11070221404428089,0.9999999999999999,0.0,0.28028028028028035,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.13580246913580246,0.5230926512448383,0.9899723236131724,0.051816958277254375,0.9926569159046801,0.5223904478089562,0.33333333333333337,0.0,0.10810810810810811,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.05555555555555555,0.4106763420598965,0.09768962336047492,0.06171890021149779,0.0878969167050161,0.1956839136782736,0.0,1.0,0.12912912912912913,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
